Year,Date,Team,Linescore,1st Downs,3rd Down Attempts,3rd Down Conversions,4th Down Attempts,4th Down Conversions,Total Yards,Pass Yards,Pass Completions,Pass Attempts,Rush Yards,Rush Attempts,Fumbles,Fumbles Lost,Interceptions Thrown,Penalties,Penalty Yards,Possession,Stats Source URL
1887,11/23/1887,MICH,,
,,ND,,
1887,04/20/1888,MICH,,
,,ND,,
1887,04/21/1888,MICH,,
,,ND,,
1888,12/06/1888,HARP,,
,,ND,,
1889,11/14/1889,ND,,
,,NW,,
